Last Traded Price (LTP),Last Traded Quantity,Volume,Bid Price,Bid Quantity,Ask Price,Ask Quantity,Open Interest (OI),Previous Close Price,Previous Open Interest,expiry_date,strike_price,option_type,underlying,implied volatility,In the money
19.6,178960,178960,19.6,2480,19.64,80,2809200,4466.0,585240,04JUL23,19600.0,CE,FINANCIALS,,False
1995.7,0,0,2098.44,75,2144.85,25,0,68.0,6800,06JUL23,41900.0,CE,ALLBANKS,,True
559.9,0,0,524.35,200,533.25,800,23200,139.5,10950,27JUL23,18150.0,CE,MAINIDX,15.01,True
15.5,2600,2600,15.45,25,15.55,850,104100,306.5,20325,13JUL23,46000.0,CE,ALLBANKS,15.6,False
1289.4,75,75,1287.95,25,1292.09,50,908525,274.75,13925,27JUL23,43000.0,CE,ALLBANKS,13.02,True
1900.0,0,0,1843.8,50,1866.0,100,0,27.0,700,28DEC23,21000.0,PE,MAINIDX,,True
478.3,0,0,458.4,50,474.0,50,0,9.5,3700,28SEP23,18650.0,CE,MAINIDX,11.68,False
1.7,20100,20100,1.7,95400,1.75,34400,667800,8351.0,204950,06JUL23,19400.0,CE,MAINIDX,28.45,False
801.15,0,0,784.35,6000,800.8,500,0,187.5,18150,06JUL23,19350.0,PE,MAINIDX,31.58,True
593.0,135,135,590.4,15,597.45,375,1800,24.3,1530,31AUG23,44800.0,CE,ALLBANKS,11.46,False
5.5,0,0,5.3,25,5.8,125,2800,134.75,8950,13JUL23,39000.0,PE,ALLBANKS,32.45,False
4.65,50,50,4.59,300,5.0,50,14300,103.5,3950,27JUL23,16100.0,PE,MAINIDX,25.7,False
4050.0,0,0,2796.9,75,4299.6,885,0,9.75,900,31AUG23,40500.0,CE,ALLBANKS,20.97,True
958.65,125,125,955.75,50,958.4,125,11050,341.75,14625,06JUL23,43100.0,CE,ALLBANKS,27.94,True
326.2,1300,1300,323.85,300,324.7,550,59300,629.0,49100,06JUL23,18250.0,CE,MAINIDX,22.67,True
11.3,10050,10050,11.15,800,11.3,3050,981050,582.0,37700,27JUL23,19300.0,CE,MAINIDX,9.38,False
1600.0,0,0,1480.1,125,1548.95,25,0,38.25,2800,13JUL23,42600.0,CE,ALLBANKS,24.06,True
3597.85,0,0,3584.4,500,3593.0,50,526675,59.0,6050,27JUL23,15000.0,CE,MAINIDX,33.63,True
601.04,0,0,601.04,0,601.04,0,0,20.0,0,30DEC27,15000.0,PE,MAINIDX,21.49,False
369.15,100,100,369.05,250,370.15,100,81250,228.0,12100,27JUL23,18350.0,CE,MAINIDX,11.85,True
3.15,26320,26320,3.15,920,3.2,13760,247920,1826.4,105680,04JUL23,18850.0,PE,FINANCIALS,,False
1555.8,0,0,1657.1,50,1743.25,1500,0,46.0,6050,27JUL23,16950.0,CE,MAINIDX,,True
1492.3,25,25,1497.6,25,1501.1,50,29850,4230.25,13450,06JUL23,45500.0,PE,ALLBANKS,,True
3.4,23750,23750,3.4,29300,3.45,12500,662300,2215.5,127000,06JUL23,17950.0,PE,MAINIDX,24.61,False
1650.0,0,0,1629.4,15,1643.85,30,1380,25.95,1890,28SEP23,43500.0,CE,ALLBANKS,12.89,True
782.0,0,0,782.0,0,782.0,0,0,40.0,1550,30DEC27,17000.0,PE,MAINIDX,18.87,False
2550.0,0,0,2550.0,0,2550.0,0,0,13.0,50,28DEC23,16500.0,CE,MAINIDX,16.6,True
17.0,0,0,15.25,50,17.64,150,9500,192.5,3200,20JUL23,17800.0,PE,MAINIDX,14.22,False
67.7,0,0,67.7,0,67.7,0,0,44.0,3400,20JUL23,19150.0,CE,MAINIDX,16.38,False
166.0,400,400,166.0,1075,166.55,375,58375,114.5,10300,27JUL23,42700.0,PE,ALLBANKS,14.82,False
2375.44,0,0,2299.85,50,2388.5,200,2275,31.25,2950,27JUL23,41800.0,CE,ALLBANKS,15.57,True
464.0,0,0,464.0,0,464.0,0,40,0.0,440,25JUL23,19450.0,PE,FINANCIALS,25.36,True
95.3,0,0,20.45,50,38.04,100,0,15.5,2000,31AUG23,17250.0,PE,MAINIDX,18.77,False
28.9,17725,17725,28.8,975,28.85,25,495825,1869.5,34675,06JUL23,42800.0,PE,ALLBANKS,27.41,False
250.0,0,0,231.85,80,252.8,200,1520,40.8,1040,25JUL23,19500.0,CE,FINANCIALS,14.6,False
1401.35,0,0,1249.59,350,1498.2,600,0,30.5,3300,31AUG23,17300.0,CE,MAINIDX,11.67,True
400.55,560,560,398.05,120,400.0,40,7200,427.2,18120,04JUL23,19800.0,PE,FINANCIALS,,True
2.75,100,100,2.7,2350,2.8,2400,47800,439.0,24600,13JUL23,19400.0,CE,MAINIDX,13.54,False
4700.0,0,0,4700.0,0,4700.0,0,0,0.0,25,26OCT23,39000.0,CE,ALLBANKS,,True
4.25,0,0,4.25,0,4.25,0,0,77.0,0,20JUL23,16650.0,PE,MAINIDX,24.04,False
535.45,0,0,507.2,240,509.95,40,10600,363.2,16360,04JUL23,18900.0,CE,FINANCIALS,,True
12.4,25,25,11.5,75,12.4,875,35925,195.25,7425,27JUL23,49500.0,CE,ALLBANKS,21.05,False
171.8,350,350,171.55,75,172.55,75,71300,125.0,8750,27JUL23,45200.0,CE,ALLBANKS,12.41,False
1101.15,0,0,1059.8,50,1074.4,50,9400,73.25,6900,13JUL23,43100.0,CE,ALLBANKS,18.6,True
1651.85,0,0,1606.75,75,1638.1,25,1525,391.25,8850,06JUL23,42400.0,CE,ALLBANKS,40.94,True
318.0,175,175,318.45,25,320.0,125,51250,105.25,6125,27JUL23,43400.0,PE,ALLBANKS,14.05,False
208.3,950,950,209.5,200,210.1,100,62300,286.75,26175,13JUL23,43500.0,PE,ALLBANKS,15.62,False
1829.15,0,0,1829.15,0,1829.15,0,0,0.0,885,31AUG23,45700.0,PE,ALLBANKS,14.23,True
588.25,0,0,547.15,150,576.6,25,325,28.0,25,20JUL23,44200.0,PE,ALLBANKS,14.36,True
560.0,0,0,635.95,600,648.9,2550,0,74.0,8150,27JUL23,19250.0,PE,MAINIDX,,True
24.7,0,0,20.75,25,26.45,25,6450,130.0,2100,27JUL23,39800.0,PE,ALLBANKS,21.65,False
986.5,0,0,971.45,50,988.05,800,6350,79.5,7000,27JUL23,17650.0,CE,MAINIDX,16.16,True
8.0,0,0,8.0,0,8.0,0,0,136.75,0,27JUL23,35500.0,PE,ALLBANKS,35.42,False
55.1,250,250,54.8,100,55.4,50,272650,132.0,8350,31AUG23,17700.0,PE,MAINIDX,12.09,False
338.25,0,0,155.55,40,365.45,40,80,21.6,440,11JUL23,19150.0,CE,FINANCIALS,16.1,True
7.1,0,0,7.1,0,7.1,0,0,144.5,0,27JUL23,15850.0,PE,MAINIDX,29.8,False
36.6,631000,631000,36.6,2300,36.65,1450,6339400,4573.5,1049300,06JUL23,18700.0,CE,MAINIDX,17.59,False
3608.0,0,0,3563.9,475,3592.05,25,31875,46.75,4400,27JUL23,40500.0,CE,ALLBANKS,,True
2115.05,0,0,2048.69,50,2080.55,25,2700,41.0,3375,27JUL23,42100.0,CE,ALLBANKS,15.97,True
871.65,0,0,0.0,0,439.35,60,0,0.0,60,28SEP23,48500.0,CE,ALLBANKS,26.3,False
1.3,4250,4250,1.3,28450,1.35,26600,327300,3594.5,153200,06JUL23,17100.0,PE,MAINIDX,46.99,False
21.0,50,50,21.15,100,21.75,50,10600,156.5,4000,31AUG23,17100.0,PE,MAINIDX,13.76,False
73.4,46700,46700,73.15,350,73.4,800,686000,1916.75,49275,06JUL23,43300.0,PE,ALLBANKS,24.61,False
0.8,134120,134120,0.75,83600,0.8,41680,2132200,12151.2,539560,04JUL23,20500.0,CE,FINANCIALS,,False
77.7,0,0,77.7,0,77.7,0,0,23.5,0,28MAR24,15000.0,PE,MAINIDX,19.29,False
1640.0,0,0,1624.6,60,1635.95,15,14820,38.25,3045,31AUG23,43000.0,CE,ALLBANKS,11.85,True
3.1,0,0,3.1,0,3.1,0,5650,205.5,6300,20JUL23,19800.0,CE,MAINIDX,14.07,False
255.35,250,250,253.6,100,255.4,50,150900,185.0,9800,31AUG23,18600.0,PE,MAINIDX,10.24,True
22.55,2600,2600,22.4,3850,22.55,100,1063100,639.5,22650,27JUL23,17700.0,PE,MAINIDX,14.11,False
14.85,189300,189300,14.85,3900,14.9,4500,1337600,2279.5,128150,06JUL23,18250.0,PE,MAINIDX,19.8,False
103.0,0,0,103.0,0,103.0,0,0,16.0,2100,31AUG23,19550.0,CE,MAINIDX,12.89,False
2632.15,0,0,2001.65,750,2696.35,750,0,30.5,2150,27JUL23,46300.0,PE,ALLBANKS,28.01,True
690.0,150,150,686.35,200,690.4,200,8800,70.0,10600,27JUL23,19300.0,PE,MAINIDX,,True
1865.0,0,0,1826.6,1500,1897.1,200,0,100.0,8500,06JUL23,16700.0,CE,MAINIDX,80.31,True
783.0,0,0,783.0,0,783.0,0,0,9.3,60,28SEP23,43300.0,PE,ALLBANKS,15.39,False
8.9,0,0,8.9,0,8.9,0,0,31.0,400,27JUL23,38200.0,PE,ALLBANKS,24.9,False
6.75,4500,4500,6.75,3800,6.85,3150,74150,555.0,39200,13JUL23,17800.0,PE,MAINIDX,15.45,False
1.05,0,0,1.05,9950,1.1,7950,27000,1020.5,97000,06JUL23,16650.0,PE,MAINIDX,59.08,False
281.14,26000,26000,280.0,700,280.5,250,700100,940.5,88750,06JUL23,18300.0,CE,MAINIDX,21.6,True
102.05,2050,2050,101.85,50,102.2,750,127050,365.5,42050,13JUL23,18650.0,CE,MAINIDX,11.97,False
1267.95,0,0,1141.05,30,1190.45,15,0,23.7,2310,31AUG23,44800.0,PE,ALLBANKS,14.52,True
389.65,4450,4450,389.6,300,390.75,150,150525,464.0,29725,13JUL23,44000.0,PE,ALLBANKS,14.95,True
1668.55,0,0,1545.95,1200,1578.8,200,0,59.5,5350,27JUL23,17050.0,CE,MAINIDX,33.77,True
1959.6,0,0,1863.7,50,1933.55,25,0,26.5,2600,13JUL23,42200.0,CE,ALLBANKS,25.73,True
1170.0,0,0,1170.0,0,1170.0,0,0,20.0,0,25DEC25,23000.0,CE,MAINIDX,15.85,False
378.3,0,0,386.8,50,391.2,50,10800,140.5,8700,27JUL23,18950.0,PE,MAINIDX,7.96,True
5334.85,0,0,5348.55,25,5431.85,25,1100,30.75,2875,27JUL23,49500.0,PE,ALLBANKS,,True
362.5,0,0,351.15,375,356.5,375,1500,39.0,2750,20JUL23,44400.0,CE,ALLBANKS,13.84,False
128.9,800,800,127.4,100,128.8,50,66450,246.0,16700,20JUL23,18500.0,PE,MAINIDX,11.04,False
711.8,0,0,689.5,50,702.7,50,2950,30.5,3600,28SEP23,18300.0,CE,MAINIDX,12.5,True
818.95,0,0,819.95,50,840.75,100,0,19.5,4200,31AUG23,17950.0,CE,MAINIDX,11.17,True
619.45,0,0,608.95,100,614.9,600,5250,561.0,21450,06JUL23,17950.0,CE,MAINIDX,33.8,True
389.0,0,0,363.85,200,375.4,200,27200,76.0,9800,20JUL23,18300.0,CE,MAINIDX,14.06,True
86.0,213240,213240,86.05,560,86.2,40,2581200,2279.6,386040,04JUL23,19400.0,CE,FINANCIALS,,True
3200.0,0,0,3200.0,0,3200.0,0,0,0.0,100,31DEC26,19000.0,CE,MAINIDX,12.3,False
2.25,0,0,2.25,1900,2.4,1550,8100,382.5,11700,13JUL23,16900.0,PE,MAINIDX,25.85,False
14.15,1150,1150,14.0,1200,14.3,100,42700,425.5,12700,27JUL23,17450.0,PE,MAINIDX,15.51,False
960.0,0,0,628.79,25,961.0,75,275,10.0,75,26OCT23,43500.0,PE,ALLBANKS,15.17,False
1355.1,0,0,1355.1,0,1355.1,0,0,0.0,0,03AUG23,44200.0,PE,ALLBANKS,26.65,True
1460.7,0,0,1481.4,225,1486.8,225,575,3746.25,6950,13JUL23,45500.0,PE,ALLBANKS,,True
1129.09,0,0,1121.9,50,1126.3,100,518400,100.5,10650,27JUL23,17500.0,CE,MAINIDX,17.05,True
13.6,10600,10600,13.5,6325,13.6,1650,727125,1656.0,53800,06JUL23,45300.0,CE,ALLBANKS,24.33,False
342.2,0,0,340.4,50,345.85,550,18900,56.0,4200,28SEP23,18700.0,PE,MAINIDX,10.47,True
59.05,0,0,60.2,950,61.85,50,4950,180.5,6200,20JUL23,18250.0,PE,MAINIDX,11.79,False
832.4,550,550,834.3,125,836.15,75,31775,461.75,19250,06JUL23,44800.0,PE,ALLBANKS,19.44,True
3.6,875,875,3.6,775,3.65,1050,278100,337.5,41100,06JUL23,48500.0,CE,ALLBANKS,55.46,False
90.05,0,0,89.6,50,90.95,50,321700,190.0,7850,28DEC23,21000.0,CE,MAINIDX,11.93,False
860.0,75,75,860.45,125,865.4,25,43750,64.25,6925,27JUL23,43600.0,CE,ALLBANKS,12.92,True
618.6,0,0,615.7,275,618.95,175,11775,189.0,16675,13JUL23,43700.0,CE,ALLBANKS,15.86,True
0.9,2880,2880,0.85,7280,0.9,16720,94040,4045.6,134520,04JUL23,18200.0,PE,FINANCIALS,,False
1.5,9200,9200,1.45,11840,1.5,3760,252040,2599.6,162160,04JUL23,20050.0,CE,FINANCIALS,,False
12.2,75,75,12.1,25,12.2,500,21900,185.75,10875,13JUL23,41000.0,PE,ALLBANKS,22.81,False
7.5,0,0,7.5,0,7.5,0,0,79.5,4450,20JUL23,17100.0,PE,MAINIDX,20.63,False
4.45,0,0,3.05,50,4.25,50,0,285.0,11200,13JUL23,17350.0,PE,MAINIDX,21.4,False
1203.7,0,0,1111.09,600,1258.5,2100,100,86.0,8350,13JUL23,17400.0,CE,MAINIDX,30.74,True
555.79,0,0,564.45,400,581.35,300,350,106.5,9600,13JUL23,19150.0,PE,MAINIDX,,True
383.6,129150,129150,383.2,50,383.7,100,1070550,4716.5,152225,06JUL23,44200.0,PE,ALLBANKS,21.65,True
18.8,150,150,18.6,100,19.0,250,63050,295.0,9600,31AUG23,19800.0,CE,MAINIDX,9.34,False
138.69,875,875,139.1,675,139.6,25,536525,494.75,9625,27JUL23,42500.0,PE,ALLBANKS,15.13,False
18.6,0,0,18.7,50,18.85,675,325850,393.0,6775,27JUL23,47500.0,CE,ALLBANKS,15.41,False
441.5,0,0,457.7,3900,475.5,100,2400,106.5,9550,27JUL23,19050.0,PE,MAINIDX,,True
5.4,0,0,4.65,50,5.85,550,19800,87.0,4050,27JUL23,16300.0,PE,MAINIDX,24.27,False
78.9,0,0,78.9,0,78.9,0,0,9.0,0,28DEC23,51000.0,CE,ALLBANKS,10.98,False
657.5,0,0,539.75,15,641.9,390,0,12.6,2235,31AUG23,43400.0,PE,ALLBANKS,15.29,False
12.0,0,0,12.0,0,12.0,0,0,4.0,0,11JUL23,17500.0,PE,FINANCIALS,40.67,False
10.75,47000,47000,10.75,640,10.8,2280,1016040,3935.2,101720,04JUL23,19100.0,PE,FINANCIALS,,False
235.65,1300,1300,233.75,350,234.45,100,158150,409.5,40100,27JUL23,18550.0,CE,MAINIDX,11.16,False
2398.25,0,0,2418.35,75,2519.25,125,0,101.0,5825,06JUL23,41500.0,CE,ALLBANKS,,True
37.15,875,875,36.79,25,37.6,900,4750,141.75,5975,27JUL23,40900.0,PE,ALLBANKS,18.1,False
220.9,0,0,224.85,375,229.35,375,1225,36.5,550,20JUL23,43300.0,PE,ALLBANKS,14.35,False
639.95,0,0,628.4,250,631.04,250,123950,37.0,6350,31AUG23,18200.0,CE,MAINIDX,11.65,True
3340.0,0,0,3346.25,50,3356.35,50,374650,71.5,4800,27JUL23,22000.0,PE,MAINIDX,,True
115.2,0,0,120.8,50,122.7,100,11350,62.0,5750,31AUG23,18150.0,PE,MAINIDX,10.85,False
2100.0,0,0,2100.0,0,2100.0,0,0,10.0,100,26DEC24,18500.0,CE,MAINIDX,15.05,True
215.35,8480,8480,214.5,400,215.5,360,289440,470.8,43320,04JUL23,19600.0,PE,FINANCIALS,,True
1000.0,0,0,1000.0,0,1000.0,0,0,6.0,760,25JUL23,18600.0,CE,FINANCIALS,24.76,True
403.0,0,0,0.0,0,410.0,80,0,0.0,120,29AUG23,19000.0,PE,FINANCIALS,21.47,False
1.55,16100,16100,1.55,25500,1.6,14050,176850,1471.0,74550,06JUL23,19550.0,CE,MAINIDX,32.25,False
13.8,8300,8300,13.85,2850,14.0,3350,320850,798.5,50200,13JUL23,18000.0,PE,MAINIDX,14.1,False
5.2,1625,1625,5.2,2650,5.25,350,63375,434.25,17975,06JUL23,46900.0,CE,ALLBANKS,40.17,False
380.05,0,0,380.05,0,380.05,0,0,23.5,50,28MAR24,18000.0,PE,MAINIDX,13.83,False
517.7,0,0,513.7,500,515.1,500,8950,488.0,18400,06JUL23,18050.0,CE,MAINIDX,28.58,True
21.45,0,0,21.45,0,21.45,0,0,25.0,400,27JUL23,39100.0,PE,ALLBANKS,24.21,False
25.85,0,0,22.6,300,24.8,50,0,59.5,3450,28DEC23,14000.0,PE,MAINIDX,22.78,False
1906.55,0,0,0.0,0,2013.0,15,0,0.0,900,31AUG23,42800.0,CE,ALLBANKS,14.02,True
30.1,7200,7200,29.7,700,29.85,200,1085950,587.0,43500,27JUL23,19100.0,CE,MAINIDX,9.46,False
1030.05,0,0,1030.05,0,1030.05,0,0,26.5,0,25DEC25,19000.0,PE,MAINIDX,16.04,True
4.9,6100,6100,4.84,1400,4.95,3700,134300,524.5,51600,13JUL23,19200.0,CE,MAINIDX,11.88,False
757.3,450,450,752.5,50,754.55,25,32600,211.5,19400,13JUL23,43500.0,CE,ALLBANKS,16.21,True
33.7,3200,3200,33.85,2450,34.1,3100,1040550,675.5,32650,27JUL23,17900.0,PE,MAINIDX,13.0,False
3.05,0,0,3.0,2300,3.05,2625,27925,713.75,13450,06JUL23,38500.0,PE,ALLBANKS,72.85,False
1647.65,0,0,1641.15,350,1692.6,200,0,102.5,10250,06JUL23,16900.0,CE,MAINIDX,,True
1.2,0,0,1.1,8900,1.14,7750,7750,1162.0,58000,06JUL23,16850.0,PE,MAINIDX,53.99,False
6.6,23825,23825,6.6,11325,6.65,1250,930975,3009.0,160800,06JUL23,41500.0,PE,ALLBANKS,38.65,False
630.0,0,0,582.7,1500,639.54,200,0,123.0,10750,13JUL23,19200.0,PE,MAINIDX,10.21,True
10.0,38125,38125,10.0,8850,10.05,500,1884375,2194.75,78900,06JUL23,45500.0,CE,ALLBANKS,25.78,False
476.0,0,0,550.6,1200,566.5,40,0,331.2,11560,04JUL23,18850.0,CE,FINANCIALS,,True
3.35,0,0,3.35,0,3.35,0,0,215.5,0,27JUL23,16050.0,PE,MAINIDX,25.11,False
35.54,3800,3800,35.5,900,35.65,250,213100,527.0,43300,13JUL23,18850.0,CE,MAINIDX,11.23,False
750.0,0,0,770.8,15,799.15,30,3600,24.0,630,28SEP23,43500.0,PE,ALLBANKS,14.03,False
340.5,0,0,340.75,400,343.9,400,47500,115.0,8300,31AUG23,18800.0,PE,MAINIDX,9.69,True
12.75,1250,1250,12.8,100,13.0,50,92800,472.0,29650,31AUG23,20000.0,CE,MAINIDX,9.8,False
1135.8,225,225,1133.75,150,1137.15,150,177000,216.0,7075,27JUL23,45000.0,PE,ALLBANKS,13.49,True
27.5,500,500,27.05,100,27.6,50,182400,224.5,10050,31AUG23,17300.0,PE,MAINIDX,13.05,False
2.6,50,50,2.54,1100,2.6,900,67000,1024.25,22000,06JUL23,37000.0,PE,ALLBANKS,90.69,False
3900.0,0,0,3900.0,0,3900.0,0,0,0.5,100,25DEC25,17000.0,CE,MAINIDX,14.6,True
72.25,0,0,72.25,0,72.25,0,0,30.0,0,27JUN24,15000.0,PE,MAINIDX,17.06,False
642.95,0,0,663.3,100,676.85,50,0,28.0,5050,31AUG23,18150.0,CE,MAINIDX,10.22,True
2095.0,0,0,2034.65,75,2081.25,50,3475,68.5,4300,13JUL23,42000.0,CE,ALLBANKS,22.61,True
1402.25,0,0,1360.45,50,1378.85,200,1900,35.0,4950,27JUL23,17250.0,CE,MAINIDX,23.61,True
0.75,600,600,0.75,1800,0.8,11640,69640,2229.2,147920,04JUL23,20700.0,CE,FINANCIALS,,False
18.3,0,0,8.4,400,15.0,400,80,136.8,12400,11JUL23,18700.0,PE,FINANCIALS,19.66,False
49.95,77675,77675,49.8,625,49.95,1225,448650,1908.25,38975,06JUL23,43100.0,PE,ALLBANKS,25.64,False
3.1,0,0,3.1,0,3.1,0,0,15.0,0,27JUL23,12100.0,PE,MAINIDX,65.16,False
560.0,50,50,555.04,50,561.54,50,52150,62.0,7300,28SEP23,18500.0,CE,MAINIDX,11.63,True
5.5,350,350,5.4,50,5.6,50,6025,401.5,5825,13JUL23,49000.0,CE,ALLBANKS,28.59,False
495.95,0,0,504.9,100,512.45,350,53800,90.0,9000,27JUL23,19100.0,PE,MAINIDX,5.92,True
4.9,130600,130600,4.84,15100,4.9,13900,1325350,2721.0,139850,06JUL23,18050.0,PE,MAINIDX,22.57,False
467.1,2000,2000,465.0,500,466.2,950,76300,866.0,44400,06JUL23,18100.0,CE,MAINIDX,26.11,True
242.2,0,0,242.2,0,242.2,0,8500,25.0,50,26DEC24,16000.0,PE,MAINIDX,16.87,False
784.95,0,0,768.85,15,776.0,225,1590,17.55,1410,31AUG23,44400.0,CE,ALLBANKS,11.71,False
283.95,0,0,254.15,700,258.75,50,0,16.5,2600,28SEP23,18450.0,PE,MAINIDX,11.89,False
0.65,78840,78840,0.6,35880,0.65,95600,318200,12827.6,247440,04JUL23,18000.0,PE,FINANCIALS,,False
1018.75,0,0,989.15,200,1007.1,25,23325,66.25,5175,27JUL23,43400.0,CE,ALLBANKS,13.61,True
174.75,0,0,174.75,0,174.75,0,0,28.4,360,18JUL23,19200.0,PE,FINANCIALS,18.61,False
4.2,1925,1925,4.15,250,4.2,1625,16600,626.25,6825,06JUL23,40300.0,PE,ALLBANKS,51.98,False
665.0,2150,2150,665.5,125,666.9,75,51575,494.75,27025,06JUL23,44600.0,PE,ALLBANKS,20.51,True
924.5,0,0,966.0,400,991.9,1000,0,109.5,10200,13JUL23,17600.0,CE,MAINIDX,,True
67.3,1212250,1212250,67.25,1400,67.4,1000,10565850,7516.5,589350,06JUL23,18500.0,PE,MAINIDX,17.61,False
3.9,700,700,3.85,50,3.95,1800,7650,297.0,12450,13JUL23,17550.0,PE,MAINIDX,17.92,False
285.6,305075,305075,285.2,600,285.75,150,6724900,5658.75,1085100,06JUL23,44000.0,CE,ALLBANKS,23.41,False
218.0,250,250,216.25,50,220.5,50,4700,121.0,5300,20JUL23,18700.0,PE,MAINIDX,10.13,True
11.1,0,0,10.95,25,12.3,25,5075,87.5,1750,20JUL23,48500.0,CE,ALLBANKS,21.26,False
500.0,0,0,500.0,0,500.0,0,0,31.5,0,31DEC26,14000.0,PE,MAINIDX,23.59,False
425.0,0,0,429.55,50,438.95,50,7000,36.0,1100,28SEP23,18900.0,PE,MAINIDX,9.89,True
8.5,0,0,8.5,0,8.5,0,0,129.5,8550,26OCT23,23000.0,CE,MAINIDX,16.1,False
2408.55,0,0,2412.44,175,2438.55,25,12250,53.75,4100,27JUL23,46500.0,PE,ALLBANKS,13.26,True
17.6,0,0,17.6,0,17.6,0,14400,35.5,3700,28DEC23,24000.0,CE,MAINIDX,16.37,False
497.95,0,0,484.1,15,594.6,390,0,6.9,1965,31AUG23,43200.0,PE,ALLBANKS,13.88,False
14.55,4400,4400,14.3,5400,14.4,4350,475650,765.0,74850,13JUL23,19000.0,CE,MAINIDX,11.22,False
19.85,300,300,19.64,150,19.95,1150,47400,550.5,10850,27JUL23,17650.0,PE,MAINIDX,14.29,False
116.0,50,50,114.95,750,115.85,75,58775,115.75,6075,27JUL23,42300.0,PE,ALLBANKS,15.45,False
1930.0,0,0,1903.65,1000,1915.2,200,0,93.0,10800,06JUL23,16650.0,CE,MAINIDX,95.81,True
176.55,228750,228750,176.4,50,176.55,1800,1352150,2140.5,123550,06JUL23,18700.0,PE,MAINIDX,16.0,True
17.64,0,0,18.6,25,25.9,25,3900,37.5,1725,27JUL23,39300.0,PE,ALLBANKS,22.64,False
170.0,0,0,83.35,400,304.0,375,0,26.25,400,20JUL23,43100.0,PE,ALLBANKS,14.36,False
43.35,202280,202280,43.35,320,43.45,80,1642600,4429.6,179560,04JUL23,19300.0,PE,FINANCIALS,,False
947.3,0,0,929.65,50,936.95,50,110050,89.5,6100,27JUL23,17700.0,CE,MAINIDX,16.78,True
103.65,0,0,109.55,700,111.95,700,3500,141.0,5650,20JUL23,18450.0,PE,MAINIDX,10.68,False
2055.0,0,0,1851.2,100,1920.85,50,0,98.75,10100,06JUL23,45900.0,PE,ALLBANKS,59.02,True
344.1,400,400,347.0,25,348.0,75,20200,271.25,24000,13JUL23,43900.0,PE,ALLBANKS,15.01,False
228.55,100,100,228.55,50,229.8,50,53350,80.0,15050,20JUL23,18500.0,CE,MAINIDX,11.77,True
1064.95,0,0,1115.0,75,1142.15,25,500,54.25,4975,13JUL23,45100.0,PE,ALLBANKS,6.73,True
455.4,75,75,457.0,25,458.4,100,95675,137.5,11300,27JUL23,43800.0,PE,ALLBANKS,13.77,False
1.2,0,0,1.14,8000,1.2,9480,107840,3094.8,130800,04JUL23,20250.0,CE,FINANCIALS,,False
1444.85,0,0,1436.3,250,1442.9,50,0,168.0,18250,06JUL23,20000.0,PE,MAINIDX,,True
5.45,3200,3200,5.25,150,5.5,300,1017300,366.0,29150,27JUL23,16500.0,PE,MAINIDX,22.34,False
775.0,0,0,781.95,25,820.2,200,0,15.25,1000,20JUL23,44600.0,PE,ALLBANKS,12.78,True
108.15,0,0,95.95,320,102.45,40,2720,77.2,6080,11JUL23,19550.0,CE,FINANCIALS,15.5,False
6.65,0,0,6.6,50,6.85,25,2800,142.0,6150,13JUL23,39500.0,PE,ALLBANKS,30.12,False
1273.7,0,0,1235.0,100,1237.65,50,6475,443.25,14150,06JUL23,42800.0,CE,ALLBANKS,36.47,True
515.0,14375,14375,513.6,75,514.75,25,196750,757.0,39800,06JUL23,44400.0,PE,ALLBANKS,21.24,True
1200.0,0,0,1200.0,0,1200.0,0,0,19.0,0,24JUN27,19000.0,PE,MAINIDX,17.82,True
400.0,0,0,400.0,0,400.0,0,0,34.5,0,26DEC24,23000.0,CE,MAINIDX,14.19,False
570.0,0,0,567.04,50,734.75,1750,0,30.5,2550,20JUL23,18050.0,CE,MAINIDX,12.69,True
282.0,0,0,282.0,0,282.0,0,0,26.0,0,25DEC25,16000.0,PE,MAINIDX,15.85,False
1.2,12500,12500,1.14,56900,1.2,49400,513400,15478.0,139600,06JUL23,19800.0,CE,MAINIDX,37.79,False
129.5,550,550,128.75,50,129.0,100,138450,340.0,36450,27JUL23,18750.0,CE,MAINIDX,10.37,False
268.0,0,0,268.0,0,268.0,0,0,26.0,480,25JUL23,18800.0,PE,FINANCIALS,29.38,False
1053.25,0,0,1059.05,60,1066.95,15,5550,19.05,750,31AUG23,44600.0,PE,ALLBANKS,13.06,True
162.0,0,0,168.6,50,171.1,50,14050,77.5,4750,31AUG23,18350.0,PE,MAINIDX,10.4,False
28.0,195,195,27.5,90,28.0,240,15420,83.85,5010,31AUG23,50000.0,CE,ALLBANKS,15.52,False
2900.0,0,0,3151.75,750,3639.4,750,0,36.25,3625,27JUL23,40700.0,CE,ALLBANKS,,True
7.5,0,0,7.5,0,7.5,0,0,170.0,2300,20JUL23,17300.0,PE,MAINIDX,18.19,False
34.5,0,0,34.5,150,34.95,50,455350,156.5,15900,26OCT23,16000.0,PE,MAINIDX,17.7,False
7.75,9250,9250,7.7,2075,7.75,3050,212175,1604.0,27700,06JUL23,41700.0,PE,ALLBANKS,36.76,False
161.5,100,100,160.5,100,161.5,50,1037400,319.0,6650,28DEC23,17000.0,PE,MAINIDX,15.97,False
4.2,0,0,4.2,0,4.2,0,7450,130.5,2250,27JUL23,20150.0,CE,MAINIDX,14.92,False
